NO.,KODE PUSK.,NAMA PUSKESMAS,ALAMAT,Kota_Kabupaten,PONED,JENIS PUSKESMAS,full_address,location,latitude,longitude
21,P3274050203,NELAYAN,"Jl. Kapt. Samadikun Gg Sinar harapan No 28, Kec. Kejaksan",Kota Cirebon,,2,"Jl. Kapt. Samadikun Gg Sinar harapan No 28, Kec. Kejaksan, Kota Cirebon, Indonesia","Gg. Sinar Harapan No.28, Kebonbaru, Kec. Kejaksan, Kota Cirebon, Jawa Barat 45121, Indonesia",-6.707084699999999,108.5629283
22,P3274050204,PAMITRAN,"Jl. KS Tubun No. 25 , Kec. Kejaksan",Kota Cirebon,,2,"Jl. KS Tubun No. 25 , Kec. Kejaksan, Kota Cirebon, Indonesia","Jl. Ks. Tubun No.25, Kejaksan, Kec. Kejaksan, Kota Cirebon, Jawa Barat 45123, Indonesia",-6.712604,108.5583406
1,P3275010101,PONDOK GEDE,"Jl. Raya Jatiwaringin, Kec. Pondok Gede",Kota Bekasi,,1,"Jl. Raya Jatiwaringin, Kec. Pondok Gede, Kota Bekasi, Indonesia","Jl. Raya Jatiwaringin, Kec. Pd. Gede, Kota Bks, Jawa Barat, Indonesia",-6.2702696,106.9119127
2,P3275010202,JATIBENING,"Jl. Raya pondok Cikunir Indah, Kec. Pondok Gede",Kota Bekasi,,2,"Jl. Raya pondok Cikunir Indah, Kec. Pondok Gede, Kota Bekasi, Indonesia","pondok cikunir indah, Jl. Bakung Blok A12 No.15, RT.008/RW.012, Jatibening, Kec. Pd. Gede, Kota Bks, Jawa Barat 17412, Indonesia",-6.262809,106.9557655
3,P3275010203,JATIMAKMUR,"Jl. Raya Klayan Komp. Jatiwaringin Asri, Kec. Pondok Gede",Kota Bekasi,,2,"Jl. Raya Klayan Komp. Jatiwaringin Asri, Kec. Pondok Gede, Kota Bekasi, Indonesia","Jl. Klayan, Jatiwaringin, Kec. Pd. Gede, Kota Bks, Jawa Barat, Indonesia",-6.2746147,106.9261853
4,P3275011101,JATISAMPURNA,"Jl. Raya Pasar Kranggan, Kec. Jatisampurna",Kota Bekasi,,1,"Jl. Raya Pasar Kranggan, Kec. Jatisampurna, Kota Bekasi, Indonesia","Jl. Raya Ps. Kranggan, Kec. Jatisampurna, Kota Bks, Jawa Barat, Indonesia",-6.3629976,106.9268871
5,P3275012201,JATIRAHAYU,"Jl. Poris Raya Komp T1RI, Kec. Pondok Melati",Kota Bekasi,,2,"Jl. Poris Raya Komp T1RI, Kec. Pondok Melati, Kota Bekasi, Indonesia","Jl. Poris Raya, Jatirahayu, Kec. Pd. Melati, Kota Bks, Jawa Barat 17414, Indonesia",-6.2955877,106.9258195
6,P3275012202,JATIWARNA,"Jl. Pelita Utama Komp PMI Ps, Kec.api Jatiwarna, Kec. Pondok Melati",Kota Bekasi,,2,"Jl. Pelita Utama Komp PMI Ps, Kec.api Jatiwarna, Kec. Pondok Melati, Kota Bekasi, Indonesia","Ps. Kecapi, Jl. Pasar Kecapi, RT.003/RW.003, Jatiwarna, Kec. Pd. Melati, Kota Bks, Jawa Barat 17415, Indonesia",-6.3052909,106.9335547
7,P3275020201,JATI ASIH,"Jl. Raya Swatantra I1 No. 1, Kec. Jati Asih",Kota Bekasi,,2,"Jl. Raya Swatantra I1 No. 1, Kec. Jati Asih, Kota Bekasi, Indonesia","The Swatantra, RW.004, Jatiasih, Bekasi, West Java 17423, Indonesia",-6.2917466,106.9640011
8,P3275020202,JATI LUHUR,"Jl. H. Dehir Kp. Pedurenan RT 07 Rw 02, Kec. Jati Asih",Kota Bekasi,,2,"Jl. H. Dehir Kp. Pedurenan RT 07 Rw 02, Kec. Jati Asih, Kota Bekasi, Indonesia","Jl. Benda Jl. Pedurenan No.kp, RT.001/RW.003, Jatiluhur, Kec. Jatiasih, Kota Bks, Jawa Barat 17425, Indonesia",-6.3106333,106.9487964
9,P3275030101,BANTAR GEBANG,"Jl. Raya Narogong Km 10 No. 75, Kec. Bantar Gebang",Kota Bekasi,,1,"Jl. Raya Narogong Km 10 No. 75, Kec. Bantar Gebang, Kota Bekasi, Indonesia","Jl. Raya Narogong No.Km.10, RT.002/RW.005, Bantargebang, Kec. Bantar Gebang, Kota Bks, Jawa Barat 17310, Indonesia",-6.3220437,106.984431
10,P3275031201,MUSTIKA JAYA,"Jl. Kota Legenda Mustika Jaya, Kec. Mustika Jaya",Kota Bekasi,,2,"Jl. Kota Legenda Mustika Jaya, Kec. Mustika Jaya, Kota Bekasi, Indonesia","Jl. Bima Citra Utama No.1 No. 16, Lambangsari, Kec. Tambun Sel., Kabupaten Bekasi, Jawa Barat 17510, Indonesia",-6.2732654,107.0333865
11,P3275040201,DUREN JAYA,"Jl. P. Jawa Raya, Kec. Bekasi Timur",Kota Bekasi,,2,"Jl. P. Jawa Raya, Kec. Bekasi Timur, Kota Bekasi, Indonesia","Jl. Pulau Jawa Raya Perumnas III, Aren Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17111, Indonesia",-6.2473453,107.0295362
12,P3275040202,WISMA JAYA,"Jl. Kusuma Utara III No. 1, Kec. Bekasi Timur",Kota Bekasi,,2,"Jl. Kusuma Utara III No. 1, Kec. Bekasi Timur, Kota Bekasi, Indonesia","Jl. Kusuma Utara III Blok 6B No.1, RT.006/RW.017, Duren Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17111, Indonesia",-6.230900399999999,107.0314841
13,P3275040203,KARANG KITRI,"Jl. Khairil Anwar No. 111, Kec. Bekasi timur",Kota Bekasi,,2,"Jl. Khairil Anwar No. 111, Kec. Bekasi timur, Kota Bekasi, Indonesia","Jl. Khairil Anwar No.111, RT.004/RW.009, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113, Indonesia",-6.257309299999999,107.0091101
14,P3275040204,AREN JAYA,"Jl. Melinjo No. 13, Kec. Bekasi Timur",Kota Bekasi,,2,"Jl. Melinjo No. 13, Kec. Bekasi Timur, Kota Bekasi, Indonesia","Jl. Melinjo No.13, RT.010/RW.006, Kota Baru, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17133, Indonesia",-6.2142579,106.9681471
15,P3275041201,PENGASINAN,"Jl. Narogong raya Perumahan Narogong Indah, Kec. Rawa Lumbu",Kota Bekasi,,2,"Jl. Narogong raya Perumahan Narogong Indah, Kec. Rawa Lumbu, Kota Bekasi, Indonesia","Jl. Garuda Raya No.5 Blok C 26, RT.006/RW.021Pengasinan, Pengasinan, Kec. Rawalumbu, Kota Bks, Jawa Barat 17115, Indonesia",-6.2733101,107.0094759
16,P3275041202,BOJONG MENTENG,"Jl. Perjuangan No.1 Bojong Menteng, Kec. Rawa Lumbu",Kota Bekasi,,2,"Jl. Perjuangan No.1 Bojong Menteng, Kec. Rawa Lumbu, Kota Bekasi, Indonesia","Jl. Raya Perjuangan No.1, RT.002/RW.004, Harapan Baru, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17123, Indonesia",-6.221995799999999,107.0159597
17,P3275041203,BOJONG RAWA LUMBU,"Jl. Trisatya Raya Jembatan 4-5 Perum Bumi, Kec. Rawa Lumbu",Kota Bekasi,,2,"Jl. Trisatya Raya Jembatan 4-5 Perum Bumi, Kec. Rawa Lumbu, Kota Bekasi, Indonesia","P2R3+GMF, Jl. Parang Tritis, RT.001/RW.010, Sepanjang Jaya, Kec. Rawalumbu, Kota Bks, Jawa Barat 17114, Indonesia",-6.2586924,107.0041804
18,P3275050201,PERUMNAS II,"Jl. Belut Raya No. 1 Kayuringin, Kec. Bekasi Selatan",Kota Bekasi,,2,"Jl. Belut Raya No. 1 Kayuringin, Kec. Bekasi Selatan, Kota Bekasi, Indonesia","Jl. Belut Raya No.1, RT.001/RW.006, Kayuringin Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17144, Indonesia",-6.2457968,106.989183
19,P3275050202,JAKA MULYA,Jl. Surya Merdeka No. 1 Perum Pondok Surya Md Kec. Bekasi Selatan,Kota Bekasi,,2,"Jl. Surya Merdeka No. 1 Perum Pondok Surya Md Kec. Bekasi Selatan, Kota Bekasi, Indonesia","Maryland, USA",39.0457549,-76.64127119999999
20,P3275050203,PEKAYON JAYA,"Jl. Pulo Ribung jaya No. 2, Kec. Bekasi Selatan",Kota Bekasi,,2,"Jl. Pulo Ribung jaya No. 2, Kec. Bekasi Selatan, Kota Bekasi, Indonesia","Jl. Pulo Ribung, Kec. Bekasi Sel., Kota Bks, Jawa Barat, Indonesia",-6.2675318,106.9753914
21,P3275050204,MARGA JAYA,"Jl. Rawa Tembaga I1 No. 2, Kec. Bekasi Selatan",Kota Bekasi,,2,"Jl. Rawa Tembaga I1 No. 2, Kec. Bekasi Selatan, Kota Bekasi, Indonesia","Jl. Rawa Tembaga, Marga Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17141, Indonesia",-6.2409609,106.9941287
22,P3275060201,KOTA BARU,Jl. Melinjo Perum Harapan Baru Kec. Bekasi Barat,Kota Bekasi,,2,"Jl. Melinjo Perum Harapan Baru Kec. Bekasi Barat, Kota Bekasi, Indonesia","Perumahan Harapan Baru, Jl. Pala VI No.8, RT.006/RW.006, Kota Baru, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17133, Indonesia",-6.2130543,106.9673759
23,P3275060202,RAWA TEMBAGA,"Jl. Komodo Raya No. 1, Kec. Bekasi Barat",Kota Bekasi,,2,"Jl. Komodo Raya No. 1, Kec. Bekasi Barat, Kota Bekasi, Indonesia","perumnas Jl. Komodo Raya No.1, RT.006/RW.004, Kranji, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17144, Indonesia",-6.2334954,106.981166
24,P3275060203,BINTARA,"Jl. Bintara 1III No. 89, Kec. Bekasi Barat",Kota Bekasi,,2,"Jl. Bintara 1III No. 89, Kec. Bekasi Barat, Kota Bekasi, Indonesia","Jl. Bintara, Kec. Bekasi Bar., Kota Bks, Jawa Barat, Indonesia",-6.2312906,106.9599836
25,P3275060204,BINTARA JAYA,"Jl. Tambora No. 1, Kec. Bekasi Barat",Kota Bekasi,,2,"Jl. Tambora No. 1, Kec. Bekasi Barat, Kota Bekasi, Indonesia","Jl. Tambora No.1, RT.006/RW.005, Bintara Jaya, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17136, Indonesia",-6.239538899999999,106.9469594
26,P3275060205,KRANJI,"Jl. Sakura Perum Duta Kranji, Kec. Bekasi Barat",Kota Bekasi,,2,"Jl. Sakura Perum Duta Kranji, Kec. Bekasi Barat, Kota Bekasi, Indonesia","Perum Duta Kranji, Jl. Mawar No.75, RT.003/RW.002, Kranji, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17135, Indonesia",-6.2290513,106.9706634
27,P3275061201,PEJUANG,"Jl. Bungur Raya No. 2 Medan Satria, Kec. Medan Satria",Kota Bekasi,,2,"Jl. Bungur Raya No. 2 Medan Satria, Kec. Medan Satria, Kota Bekasi, Indonesia","Jl. Bungur Raya No.2, RT.008/RW.007, Jakasampurna, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17145, Indonesia",-6.236203799999999,106.9774091
28,P3275070101,SEROJA,"JL. Delima No. 20-21 Kel. Harapan Jaya, Kec. Bekasi Utara",Kota Bekasi,,1,"JL. Delima No. 20-21 Kel. Harapan Jaya, Kec. Bekasi Utara, Kota Bekasi, Indonesia","Jl. Delima No.20, RT.005/RW.005, Harapan Jaya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17124, Indonesia",-6.205341000000001,106.989237
29,P3275070202,TELUK PUCUNG,"Jl. Penuangan No. 1, Kec. Bekasi Utara",Kota Bekasi,,2,"Jl. Penuangan No. 1, Kec. Bekasi Utara, Kota Bekasi, Indonesia","Nomor 1, Jl. Taman Harapan Baru Blok S6 No.1, RT.006/RW.027, Pejuang, Medan Satria, Bekasi, West Java 17125, Indonesia",-6.1800418,106.9972815
30,P3275070203,MARGA MULYA,"Jl. Perjuangan No. 1, Kec. Bekasi Utara",Kota Bekasi,,2,"Jl. Perjuangan No. 1, Kec. Bekasi Utara, Kota Bekasi, Indonesia","Jl. Perjuangan No.1, RT.001/RW.032, Tlk. Pucung, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17121, Indonesia",-6.221935999999999,107.0250175
31,P3275070204,KALIABANG TENGAH,"Jl. Anyer III Blok D Perum Pondok Surya Mandala, Kec. Bekasi Utara",Kota Bekasi,,2,"Jl. Anyer III Blok D Perum Pondok Surya Mandala, Kec. Bekasi Utara, Kota Bekasi, Indonesia","Jl. Anyer III Blok D No.357, RT.007/RW.009, Duren Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17111, Indonesia",-6.2357532,107.0223699
11,P3276030101,SUKMAJAYA,"Jl. Arjhuna Raya  No. 01 Depok II, Kec. Sukmajaya",Kota Depok,,1,"Jl. Arjhuna Raya  No. 01 Depok II, Kec. Sukmajaya, Kota Depok, Indonesia","Jl. Arjuna Raya No.1, Mekar Jaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16411, Indonesia",-6.389111400000001,106.838166
18,P3276040101,CIMANGGIS,"Jl. Raya Bogor Km 33 Rt. 05/02 Curug, Kec. Cimanggis",Kota Depok,,1,"Jl. Raya Bogor Km 33 Rt. 05/02 Curug, Kec. Cimanggis, Kota Depok, Indonesia","Jl. Raya Bogor No.Km. 33, RW.No. 13, Curug, Kec. Cimanggis, Kota Depok, Jawa Barat 16453, Indonesia",-6.3939207,106.8648787
7,P3276020201,PANCORAN MAS,"Jl. Pemuda No. 2 Rt 02/08, Kec. Pancoran Mas",Kota Depok,,2,"Jl. Pemuda No. 2 Rt 02/08, Kec. Pancoran Mas, Kota Depok, Indonesia","Jl. Pemuda No.2, RT.4/RW.8, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia",-6.402924899999999,106.8193358
8,P3276020202,DEPOK JAYA,"Jl. Melati Raya Depok I Depok Jaya, Kec. Pancoran Mas",Kota Depok,,2,"Jl. Melati Raya Depok I Depok Jaya, Kec. Pancoran Mas, Kota Depok, Indonesia","Jl. Melati Raya, Depok Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16432, Indonesia",-6.3903417,106.8124738
9,P3276020203,RANGKAPAN JAYA,"Jl. Keadilan Rangkapan Jaya, Kec. Pancoran Mas",Kota Depok,,2,"Jl. Keadilan Rangkapan Jaya, Kec. Pancoran Mas, Kota Depok, Indonesia","Jl. Raya Keadilan, Rangkapan Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat, Indonesia",-6.4112008,106.7916539
10,P3276020204,CIPAYUNG,"Jl. Jembatan Serong Kel. Cipayung, Kec. Pancoran Mas",Kota Depok,,2,"Jl. Jembatan Serong Kel. Cipayung, Kec. Pancoran Mas, Kota Depok, Indonesia","Jl. Kelurahan Cipayung, Cipayung, Kec. Cipayung, Kota Depok, Jawa Barat 16437, Indonesia",-6.4199978,106.7932904
28,P3276050201,BEJI,"Jl. Bambon Raya No. 7B Rt. 01/01 Beji Timur Depok, Kec. Beji",Kota Depok,,2,"Jl. Bambon Raya No. 7B Rt. 01/01 Beji Timur Depok, Kec. Beji, Kota Depok, Indonesia","Jl. Bambon Raya No.7b, RT.01/RW.01, Beji Tim., Kecamatan Beji, Kota Depok, Jawa Barat 16422, Indonesia",-6.3761459,106.8216684
30,P3276050203,KEMIRIMUKA,"Jl. H. Juanda No. 8 Rt 02/03 Kemiri Muka, Kec. Beji",Kota Depok,,2,"Jl. H. Juanda No. 8 Rt 02/03 Kemiri Muka, Kec. Beji, Kota Depok, Indonesia","Jl. Ir. H. Juanda No.8, Kemiri Muka, City, Kota Depok, Jawa Barat 16416, Indonesia",-6.378314899999999,106.8354976
29,P3276050202,TANAH BARU,"Perum Depok Mulya III Rt. 06/02 Tanah Baru, Kec. Beji",Kota Depok,,2,"Perum Depok Mulya III Rt. 06/02 Tanah Baru, Kec. Beji, Kota Depok, Indonesia","Depok Mulya 3, Tanah Baru, Kecamatan Beji, Kota Depok, Jawa Barat, Indonesia",-6.388739999999999,106.80493
16,P3276030206,PONDOK SUKMAJAYA,"Perum Pondok Sukmajaya B1 G3 Rt. 02/07, Kec. Sukmajaya",Kota Depok,,2,"Perum Pondok Sukmajaya B1 G3 Rt. 02/07, Kec. Sukmajaya, Kota Depok, Indonesia","Jl. Pd. Sukmajaya Permai No.b1, RW.10, Sukmajaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16412, Indonesia",-6.40935,106.8449456
12,P3276030202,ABADIJAYA,"Jl. Kerinci Raya No.1 Rw 26 Depok II Timur, Kec. Sukmajaya",Kota Depok,,2,"Jl. Kerinci Raya No.1 Rw 26 Depok II Timur, Kec. Sukmajaya, Kota Depok, Indonesia","Jl. Kerinci Raya No.1, Abadijaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16417, Indonesia",-6.395046700000001,106.8517512
13,P3276030203,BHAKTIJAYA,"Komp. PELNI Blk G2 Bhakti Jaya, Kec. Sukmajaya",Kota Depok,,2,"Komp. PELNI Blk G2 Bhakti Jaya, Kec. Sukmajaya, Kota Depok, Indonesia","Komplek pelni, Jl. Gama Setia Bar. VIII Blok G10 No.6, Bakti Jaya, Sukmajaya, Depok City, West Java 16418, Indonesia",-6.375054599999999,106.8526619
17,P3276030207,CILODONG,"Komp.Asrama Kostrad Jl. Asram Cilodong Rt.01/01 Kalibaru,Kec. Sukmajaya",Kota Depok,,2,"Komp.Asrama Kostrad Jl. Asram Cilodong Rt.01/01 Kalibaru,Kec. Sukmajaya, Kota Depok, Indonesia","Jl. Raya Asrama Divif 1 Kostrad, Kec. Cilodong, Kota Depok, Jawa Barat 16414, Indonesia",-6.4344241,106.8389653
15,P3276030205,KALIMULYA,"Kampung Jati Rt.04/04 Kel Jatimulya, Kec. Sukmajaya",Kota Depok,,2,"Kampung Jati Rt.04/04 Kel Jatimulya, Kec. Sukmajaya, Kota Depok, Indonesia","Jl. Kelurahan Blok C No.4, Pd. Rajeg, Kec. Cibinong, Kabupaten Bogor, Jawa Barat 16413, Indonesia",-6.446492,106.8190641
14,P3276030204,VILLA PERTIWI,"Komp.1ila Pertiwi Rt. 01/16 Kel Sukamaju, Kec. Sukmajaya",Kota Depok,,2,"Komp.1ila Pertiwi Rt. 01/16 Kel Sukamaju, Kec. Sukmajaya, Kota Depok, Indonesia","HVJ3+6R2, Jl. Villa Pertiwi, RW.10, Sukamaju, Kec. Cilodong, Kota Depok, Jawa Barat 16415, Indonesia",-6.4194766,106.8545278
21,P3276040204,TUGU,"Jl. Akses UI Palsi Gunung Rt. 05/03 Ds. Tugu, Kec. Cimanggis",Kota Depok,,2,"Jl. Akses UI Palsi Gunung Rt. 05/03 Ds. Tugu, Kec. Cimanggis, Kota Depok, Indonesia","Jl. Akses UI No.56, Tugu, Kec. Cimanggis, Kota Depok, Jawa Barat 16451, Indonesia",-6.3564443,106.8569758
24,P3276040207,PASIR GUNUNG SELATA,"Komp. 1illa Kalisari Blok B  Rt. 12/01 Pasir Gunung Selatan, Kec. Cimanggis",Kota Depok,,2,"Komp. 1illa Kalisari Blok B  Rt. 12/01 Pasir Gunung Selatan, Kec. Cimanggis, Kota Depok, Indonesia","RT.12/RW.2, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",-6.3441792,106.8386717
23,P3276040206,HARJAMUKTI,"Komp.  Deppen Kel. Harjamukti, Kec. Cimanggis",Kota Depok,,2,"Komp.  Deppen Kel. Harjamukti, Kec. Cimanggis, Kota Depok, Indonesia","Jl. Komp. Deppen, Harjamukti, Kec. Cimanggis, Kota Depok, Jawa Barat 16454, Indonesia",-6.382235,106.89094
25,P3276040208,MEKARSARI,"Jl. Tipar Raya 1 Rt. 04/09 Mekarsari, Kec. Cimanggis",Kota Depok,,2,"Jl. Tipar Raya 1 Rt. 04/09 Mekarsari, Kec. Cimanggis, Kota Depok, Indonesia","Jl. Tipar Raya No.1, RW.9, Mekarsari, Kec. Cimanggis, Kota Depok, Jawa Barat 16452, Indonesia",-6.3668456,106.8704839
20,P3276040203,SUKATANI,"Komp Kopasus Jl.Wijaya Kusuma Rt. 04/09 Sukatani, Kec. Cimanggis",Kota Depok,,2,"Komp Kopasus Jl.Wijaya Kusuma Rt. 04/09 Sukatani, Kec. Cimanggis, Kota Depok, Indonesia","Jl. Wijaya Kusuma, Sukatani, Kec. Tapos, Kota Depok, Jawa Barat 16454, Indonesia",-6.3971463,106.8898534
19,P3276040202,TAPOS,"Jl. Raya Tapos Rt 02/12 .Kel. Tapos, Kec. Cimanggis",Kota Depok,,2,"Jl. Raya Tapos Rt 02/12 .Kel. Tapos, Kec. Cimanggis, Kota Depok, Indonesia","Jl. Raya Tapos No.2, RT.2/RW.20, Tapos, Kec. Tapos, Kota Depok, Jawa Barat 16457, Indonesia",-6.4100274,106.8903073
22,P3276040205,JATIJAJAR,"Jl. Setu Jatijajar  No. 25 Rt. 07/03 Jatijajar, Kec. Cimanggis",Kota Depok,,2,"Jl. Setu Jatijajar  No. 25 Rt. 07/03 Jatijajar, Kec. Cimanggis, Kota Depok, Indonesia","Jl. Setu Jatijajar 1 No.25, Jatijajar, Kec. Tapos, Kota Depok, Jawa Barat 16451, Indonesia",-6.4202809,106.8594967
26,P3276040209,CILANGKAP,"Ko. Banjaran Pucung Rt. 01/07 Cilangkap, Kec. Cimanggis",Kota Depok,,2,"Ko. Banjaran Pucung Rt. 01/07 Cilangkap, Kec. Cimanggis, Kota Depok, Indonesia","Jl. Banjaran Pucung, Cilangkap, Kec. Tapos, Kota Depok, Jawa Barat, Indonesia",-6.43439,106.8664782
27,P3276040210,CIMPAEUN,"Perum Persada Depok Tapos, Kec. Cimanggis",Kota Depok,,2,"Perum Persada Depok Tapos, Kec. Cimanggis, Kota Depok, Indonesia","Jl. Cimpaeun, Cimpaeun, Kec. Tapos, Kota Depok, Jawa Barat 16459, Indonesia",-6.448662499999999,106.8660538
1,P3276010201,SAWANGAN,"Jl. Raya Muchtar No. 155 Rt. 03/03, Kec. Sawangan",Kota Depok,,2,"Jl. Raya Muchtar No. 155 Rt. 03/03, Kec. Sawangan, Kota Depok, Indonesia","Jl. Raya Muchtar No.155, Sawangan Baru, Kec. Sawangan, Kota Depok, Jawa Barat 16517, Indonesia",-6.4049964,106.7634112
4,P3276010204,KEDAUNG,"Jl. Pertiwi Raya Komp Bapenas Kedaung, Kec. Sawangan",Kota Depok,,2,"Jl. Pertiwi Raya Komp Bapenas Kedaung, Kec. Sawangan, Kota Depok, Indonesia","Jl. Pertiwi Raya, Kedaung, Kec. Sawangan, Kota Depok, Jawa Barat 16516, Indonesia",-6.3624916,106.7496402
3,P3276010203,PASIR PUTIH,"Jl. Raya Pasir Putih (Griya Sawangan Asri), Kec. Sawangan",Kota Depok,,2,"Jl. Raya Pasir Putih (Griya Sawangan Asri), Kec. Sawangan, Kota Depok, Indonesia","Jl. Griya Sawangan Asri, Pasir Putih, Kec. Sawangan, Kota Depok, Jawa Barat 16519, Indonesia",-6.4255741,106.7842231
5,P3276010205,PENGASINAN,"Komp. BSI II Jl. Anggrek Raya, Kec. Sawangan",Kota Depok,,2,"Komp. BSI II Jl. Anggrek Raya, Kec. Sawangan, Kota Depok, Indonesia","Jl. Komp. Bukit Sawangan Indah, Duren Mekar, Kec. Bojongsari, Kota Depok, Jawa Barat, Indonesia",-6.4204249,106.7378541
2,P3276010202,DUREN SERIBU,"Jl. Delima No. 2 Komp Arco Rt. 002/06 Duren Seribu, Kec. Sawangan",Kota Depok,,2,"Jl. Delima No. 2 Komp Arco Rt. 002/06 Duren Seribu, Kec. Sawangan, Kota Depok, Indonesia","Jl. Komp. Arco C No.2, RT.2/RW.5, Rangkapan Jaya Baru, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16434, Indonesia",-6.397840899999999,106.7769959
6,P3276010206,BOJONGSARI,"Jl. Reni Jaya Rt. 01/09 Portal Pondok Petir, Kec. Sawangan",Kota Depok,,2,"Jl. Reni Jaya Rt. 01/09 Portal Pondok Petir, Kec. Sawangan, Kota Depok, Indonesia","Jl. Reni Jaya No.109, Pd. Benda, Kec. Pamulang, Kota Tangerang Selatan, Banten 15416, Indonesia",-6.359727899999999,106.7292986
32,P3276060202,CINERE,"Jl. Cinere Raya  No. 30 Limo, Kec. Limo",Kota Depok,,2,"Jl. Cinere Raya  No. 30 Limo, Kec. Limo, Kota Depok, Indonesia","Jl. Cinere Raya No.30, Limo, Kec. Limo, Kota Depok, Jawa Barat 16515, Indonesia",-6.3497957,106.7759348
31,P3276060201,L I M O,"Jl. Raya Grogol Rt. 01/01 Kel.Grogol, Kec. Limo",Kota Depok,,2,"Jl. Raya Grogol Rt. 01/01 Kel.Grogol, Kec. Limo, Kota Depok, Indonesia","Jl. Raya Grogol No.101, Grogol, Kec. Limo, Kota Depok, Jawa Barat 16514, Indonesia",-6.374631,106.789989
1,P3277010201,CIMAHI SELATAN,"Jl. Baros No. 16 Kel Utama, Kec. Cimahi Selatan",Kota Cimahi,1.0,2,"Jl. Baros No. 16 Kel Utama, Kec. Cimahi Selatan, Kota Cimahi, Indonesia","Jl. Baros No.16, Leuwigajah, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40521, Indonesia",-6.895099399999999,107.5365001
2,P3277010202,MELONG ASIH,"Jl. Melong Blok I No.1 Kel. Melong, Kec. Cimahi Selatan",Kota Cimahi,1.0,2,"Jl. Melong Blok I No.1 Kel. Melong, Kec. Cimahi Selatan, Kota Cimahi, Indonesia","Blk. 1 No.1, RT.1/RW.05, Cijerah, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40213, Indonesia",-6.926173599999999,107.5631847
3,P3277010203,CIBEUREUM,"Jl. Raya Cibeureum Gang Sekolah Kel. Cibeureum, Kec. Cimahi Selatan",Kota Cimahi,,2,"Jl. Raya Cibeureum Gang Sekolah Kel. Cibeureum, Kec. Cimahi Selatan, Kota Cimahi, Indonesia","Jl. Raya Cibeureum, Cibeureum, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat, Indonesia",-6.9049331,107.5656268
4,P3277010204,CIBEBER,"Kel. Cibeber, Kec. Cimahi Selatan",Kota Cimahi,,2,"Kel. Cibeber, Kec. Cimahi Selatan, Kota Cimahi, Indonesia","4G8C+JVC, Jl. Padat Karya, Cibeber, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40531, Indonesia",-6.883443,107.522147
5,P3277010205,LEUWIGAJAH,"Kel. Leuwigajah, Kec. Cimahi Selatan",Kota Cimahi,,2,"Kel. Leuwigajah, Kec. Cimahi Selatan, Kota Cimahi, Indonesia","4G8C+JVC, Jl. Padat Karya, Cibeber, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40531, Indonesia",-6.883443,107.522147
6,P3277010206,MELONG TENGAH,Jl. Melong Tengah Kel. Melong Kec. Cimahi Selatan,Kota Cimahi,1.0,2,"Jl. Melong Tengah Kel. Melong Kec. Cimahi Selatan, Kota Cimahi, Indonesia","Jl. Melong Tengah, Melong, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40534, Indonesia",-6.922328,107.5532749
7,P3277020201,CIMAHI TENGAH,"Jl. Pasar Atas No. 5 Kel. Cimahi, Kec. Cimahi Tengah",Kota Cimahi,,2,"Jl. Pasar Atas No. 5 Kel. Cimahi, Kec. Cimahi Tengah, Kota Cimahi, Indonesia","Jl. Pasar Atas No.5, Cimahi, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40525, Indonesia",-6.872030199999999,107.5422173
